Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 1.0, 0.21705426356589147, 1.0
y0,SIMPLE_NAME, line no: 443,x0 + x1,INFIX_EXPRESSION, line no: 444, 0.20454545454545456, 0.20454545454545456, 1.0
y0,SIMPLE_NAME, line no: 443,finCGx=(points[0].x + points[points.length - 1].x) / 2,ASSIGNMENT, line no: 471, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.20454545454545456, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.20454545454545456, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,max,SIMPLE_NAME, line no: 231, 0.20454545454545456, 0.15151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,height,SIMPLE_NAME, line no: 271, 0.20454545454545456, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2,INFIX_EXPRESSION, line no: 344, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() - tabLength,INFIX_EXPRESSION, line no: 347, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2,INFIX_EXPRESSION, line no: 362, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,x0 + x1,INFIX_EXPRESSION, line no: 444, 0.20454545454545456, 0.20454545454545456, 1.0
y1,SIMPLE_NAME, line no: 443,finCGx=(points[0].x + points[points.length - 1].x) / 2,ASSIGNMENT, line no: 471, 0.20454545454545456, 0.20454545454545456, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.20384615384615384, 0.4076923076923077, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.20229007633587787, 0.40458015267175573, 0.5
0.00001,NUMBER_LITERAL, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.2, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.2, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.2, 0.2, 1.0
0.00001,NUMBER_LITERAL, line no: 443,max,SIMPLE_NAME, line no: 231, 0.2, 0.14615384615384616, 1.0
0.00001,NUMBER_LITERAL, line no: 443,height,SIMPLE_NAME, line no: 271, 0.2, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,cant=MathUtil.clamp(cant -MAX_CANT MAX_CANT),ASSIGNMENT, line no: 200, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.clamp(cant -MAX_CANT MAX_CANT),METHOD_INVOCATION, line no: 200, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,-MAX_CANT,PREFIX_EXPRESSION, line no: 200, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,this.cantAngle=cant,ASSIGNMENT, line no: 203, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,height=MathUtil.max(height 0),ASSIGNMENT, line no: 272, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.max(height 0),METHOD_INVOCATION, line no: 272, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,this.tabHeight=height,ASSIGNMENT, line no: 275, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,length=MathUtil.max(length 0),ASSIGNMENT, line no: 285, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.max(length 0),METHOD_INVOCATION, line no: 285, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,this.tabLength=length,ASSIGNMENT, line no: 288, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 344, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() - tabLength + tabShift,INFIX_EXPRESSION, line no: 347, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,tabLength + tabShift,INFIX_EXPRESSION, line no: 360, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 362, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() + tabShift,INFIX_EXPRESSION, line no: 365, 0.1984732824427481, 0.1984732824427481, 1.0
abs,SIMPLE_NAME, line no: 443,(x0 + x1),PARENTHESIZED_EXPRESSION, line no: 444, 0.1984732824427481, 0.1984732824427481, 1.0
y0,SIMPLE_NAME, line no: 443,cant=MathUtil.clamp(cant -MAX_CANT MAX_CANT),ASSIGNMENT, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.clamp(cant -MAX_CANT MAX_CANT),METHOD_INVOCATION, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,-MAX_CANT,PREFIX_EXPRESSION, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,this.cantAngle=cant,ASSIGNMENT, line no: 203, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,height=MathUtil.max(height 0),ASSIGNMENT, line no: 272, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.max(height 0),METHOD_INVOCATION, line no: 272, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabHeight=height,ASSIGNMENT, line no: 275, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,length=MathUtil.max(length 0),ASSIGNMENT, line no: 285, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.max(length 0),METHOD_INVOCATION, line no: 285, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabLength=length,ASSIGNMENT, line no: 288, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 344, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() - tabLength + tabShift,INFIX_EXPRESSION, line no: 347, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,tabLength + tabShift,INFIX_EXPRESSION, line no: 360, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 362, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() + tabShift,INFIX_EXPRESSION, line no: 365, 0.19696969696969696, 0.19696969696969696, 1.0
y0,SIMPLE_NAME, line no: 443,(x0 + x1),PARENTHESIZED_EXPRESSION, line no: 444, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,cant=MathUtil.clamp(cant -MAX_CANT MAX_CANT),ASSIGNMENT, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.clamp(cant -MAX_CANT MAX_CANT),METHOD_INVOCATION, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,-MAX_CANT,PREFIX_EXPRESSION, line no: 200, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,this.cantAngle=cant,ASSIGNMENT, line no: 203, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,height=MathUtil.max(height 0),ASSIGNMENT, line no: 272, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.max(height 0),METHOD_INVOCATION, line no: 272, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabHeight=height,ASSIGNMENT, line no: 275, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,length=MathUtil.max(length 0),ASSIGNMENT, line no: 285, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.max(length 0),METHOD_INVOCATION, line no: 285, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabLength=length,ASSIGNMENT, line no: 288, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 344, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() - tabLength + tabShift,INFIX_EXPRESSION, line no: 347, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,tabLength + tabShift,INFIX_EXPRESSION, line no: 360, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2 + tabShift,INFIX_EXPRESSION, line no: 362, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,getLength() + tabShift,INFIX_EXPRESSION, line no: 365, 0.19696969696969696, 0.19696969696969696, 1.0
y1,SIMPLE_NAME, line no: 443,(x0 + x1),PARENTHESIZED_EXPRESSION, line no: 444, 0.19696969696969696, 0.19696969696969696, 1.0
abs,SIMPLE_NAME, line no: 443,(x0 + x1) / 2,INFIX_EXPRESSION, line no: 444, 0.19083969465648856, 0.19083969465648856, 1.0
abs,SIMPLE_NAME, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.19083969465648856, 0.19083969465648856, 1.0
y0,SIMPLE_NAME, line no: 443,(x0 + x1) / 2,INFIX_EXPRESSION, line no: 444, 0.1893939393939394, 0.1893939393939394, 1.0
y0,SIMPLE_NAME, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.1893939393939394, 0.1893939393939394, 1.0
y1,SIMPLE_NAME, line no: 443,(x0 + x1) / 2,INFIX_EXPRESSION, line no: 444, 0.1893939393939394, 0.1893939393939394, 1.0
y1,SIMPLE_NAME, line no: 443,y0 / 2,INFIX_EXPRESSION, line no: 445, 0.1893939393939394, 0.1893939393939394, 1.0
abs,SIMPLE_NAME, line no: 443,(x0 + x1) / 2 * da,INFIX_EXPRESSION, line no: 444, 0.183206106870229, 0.183206106870229, 1.0
abs,SIMPLE_NAME, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.183206106870229, 0.183206106870229, 1.0
y0,SIMPLE_NAME, line no: 443,(x0 + x1) / 2 * da,INFIX_EXPRESSION, line no: 444, 0.18181818181818182, 0.18181818181818182, 1.0
y0,SIMPLE_NAME, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.18181818181818182, 0.18181818181818182, 1.0
y1,SIMPLE_NAME, line no: 443,(x0 + x1) / 2 * da,INFIX_EXPRESSION, line no: 444, 0.18181818181818182, 0.18181818181818182, 1.0
y1,SIMPLE_NAME, line no: 443,y0 / 2 * da,INFIX_EXPRESSION, line no: 445, 0.18181818181818182, 0.18181818181818182, 1.0
abs,SIMPLE_NAME, line no: 443,finCGx+=(x0 + x1) / 2 * da,ASSIGNMENT, line no: 444, 0.17557251908396945, 0.17557251908396945, 1.0
abs,SIMPLE_NAME, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.17557251908396945, 0.17557251908396945, 1.0
y0,SIMPLE_NAME, line no: 443,finCGx+=(x0 + x1) / 2 * da,ASSIGNMENT, line no: 444, 0.17424242424242425, 0.17424242424242425, 1.0
y0,SIMPLE_NAME, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.17424242424242425, 0.17424242424242425, 1.0
y1,SIMPLE_NAME, line no: 443,finCGx+=(x0 + x1) / 2 * da,ASSIGNMENT, line no: 444, 0.17424242424242425, 0.17424242424242425, 1.0
y1,SIMPLE_NAME, line no: 443,finCGy+=y0 / 2 * da,ASSIGNMENT, line no: 445, 0.17424242424242425, 0.17424242424242425, 1.0
abs,SIMPLE_NAME, line no: 443,this.toRelative(new Coordinate(0 0 0) s)[0].x,FIELD_ACCESS, line no: 621, 0.16793893129770993, 0.16793893129770993, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,INFIX_EXPRESSION, line no: 447, 0.1674418604651163, 0.4186046511627907, 0.4
y0,SIMPLE_NAME, line no: 443,this.toRelative(new Coordinate(0 0 0) s)[0].x,FIELD_ACCESS, line no: 621, 0.16666666666666666, 0.16666666666666666, 1.0
y1,SIMPLE_NAME, line no: 443,this.toRelative(new Coordinate(0 0 0) s)[0].x,FIELD_ACCESS, line no: 621, 0.16666666666666666, 0.16666666666666666, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,INFIX_EXPRESSION, line no: 447, 0.16615384615384618, 0.4153846153846154, 0.4
y0 - y1,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,INFIX_EXPRESSION, line no: 447, 0.16488549618320614, 0.4122137404580153, 0.4
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.16153846153846155, 0.16153846153846155, 1.0
abs,SIMPLE_NAME, line no: 443,w * area,INFIX_EXPRESSION, line no: 506, 0.16030534351145037, 0.16030534351145037, 1.0
abs,SIMPLE_NAME, line no: 443,h * area,INFIX_EXPRESSION, line no: 507, 0.16030534351145037, 0.16030534351145037, 1.0
abs,SIMPLE_NAME, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.16030534351145037, 0.16030534351145037, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.16030534351145037, 0.16030534351145037, 1.0
y0,SIMPLE_NAME, line no: 443,w * area,INFIX_EXPRESSION, line no: 506, 0.1590909090909091, 0.1590909090909091, 1.0
y0,SIMPLE_NAME, line no: 443,h * area,INFIX_EXPRESSION, line no: 507, 0.1590909090909091, 0.1590909090909091, 1.0
y0,SIMPLE_NAME, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.1590909090909091, 0.1590909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,w * area,INFIX_EXPRESSION, line no: 506, 0.1590909090909091, 0.1590909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,h * area,INFIX_EXPRESSION, line no: 507, 0.1590909090909091, 0.1590909090909091, 1.0
y1,SIMPLE_NAME, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.1590909090909091, 0.1590909090909091, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getRadius,SIMPLE_NAME, line no: 622, 0.15384615384615385, 0.15384615384615385, 1.0
abs,SIMPLE_NAME, line no: 443,w * area / h,INFIX_EXPRESSION, line no: 506, 0.15267175572519084, 0.15267175572519084, 1.0
abs,SIMPLE_NAME, line no: 443,h * area / w,INFIX_EXPRESSION, line no: 507, 0.15267175572519084, 0.15267175572519084, 1.0
abs,SIMPLE_NAME, line no: 443,((SymmetricComponent)s).getRadius(x),METHOD_INVOCATION, line no: 622, 0.15267175572519084, 0.15267175572519084, 1.0
y0,SIMPLE_NAME, line no: 443,w * area / h,INFIX_EXPRESSION, line no: 506, 0.15151515151515152, 0.15151515151515152, 1.0
y0,SIMPLE_NAME, line no: 443,h * area / w,INFIX_EXPRESSION, line no: 507, 0.15151515151515152, 0.15151515151515152, 1.0
y0,SIMPLE_NAME, line no: 443,((SymmetricComponent)s).getRadius(x),METHOD_INVOCATION, line no: 622, 0.15151515151515152, 0.15151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,w * area / h,INFIX_EXPRESSION, line no: 506, 0.15151515151515152, 0.15151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,h * area / w,INFIX_EXPRESSION, line no: 507, 0.15151515151515152, 0.15151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,((SymmetricComponent)s).getRadius(x),METHOD_INVOCATION, line no: 622, 0.15151515151515152, 0.15151515151515152, 1.0
abs,SIMPLE_NAME, line no: 443,thickness=Math.max(r 0),ASSIGNMENT, line no: 231, 0.1450381679389313, 0.1450381679389313, 1.0
abs,SIMPLE_NAME, line no: 443,Math.max(r 0),METHOD_INVOCATION, line no: 231, 0.1450381679389313, 0.1450381679389313, 1.0
abs,SIMPLE_NAME, line no: 443,w2=w * area / h,ASSIGNMENT, line no: 506, 0.1450381679389313, 0.1450381679389313, 1.0
abs,SIMPLE_NAME, line no: 443,h2=h * area / w,ASSIGNMENT, line no: 507, 0.1450381679389313, 0.1450381679389313, 1.0
y0,SIMPLE_NAME, line no: 443,thickness=Math.max(r 0),ASSIGNMENT, line no: 231, 0.14393939393939395, 0.14393939393939395, 1.0
y0,SIMPLE_NAME, line no: 443,Math.max(r 0),METHOD_INVOCATION, line no: 231, 0.14393939393939395, 0.14393939393939395, 1.0
y0,SIMPLE_NAME, line no: 443,w2=w * area / h,ASSIGNMENT, line no: 506, 0.14393939393939395, 0.14393939393939395, 1.0
y0,SIMPLE_NAME, line no: 443,h2=h * area / w,ASSIGNMENT, line no: 507, 0.14393939393939395, 0.14393939393939395, 1.0
y1,SIMPLE_NAME, line no: 443,thickness=Math.max(r 0),ASSIGNMENT, line no: 231, 0.14393939393939395, 0.14393939393939395, 1.0
y1,SIMPLE_NAME, line no: 443,Math.max(r 0),METHOD_INVOCATION, line no: 231, 0.14393939393939395, 0.14393939393939395, 1.0
y1,SIMPLE_NAME, line no: 443,w2=w * area / h,ASSIGNMENT, line no: 506, 0.14393939393939395, 0.14393939393939395, 1.0
y1,SIMPLE_NAME, line no: 443,h2=h * area / w,ASSIGNMENT, line no: 507, 0.14393939393939395, 0.14393939393939395, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.13695090439276486, 0.4108527131782946, 0.3333333333333333
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.1358974358974359, 0.4076923076923077, 0.3333333333333333
y0 - y1,INFIX_EXPRESSION, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.13486005089058523, 0.40458015267175573, 0.3333333333333333
abs,SIMPLE_NAME, line no: 443,tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.1297709923664122, 0.1297709923664122, 1.0
abs,SIMPLE_NAME, line no: 443,finCGx/=(finArea + tabArea),ASSIGNMENT, line no: 468, 0.1297709923664122, 0.1297709923664122, 1.0
abs,SIMPLE_NAME, line no: 443,finCGy/=(finArea + tabArea),ASSIGNMENT, line no: 469, 0.1297709923664122, 0.1297709923664122, 1.0
y0,SIMPLE_NAME, line no: 443,tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.12878787878787878, 0.12878787878787878, 1.0
y0,SIMPLE_NAME, line no: 443,finCGx/=(finArea + tabArea),ASSIGNMENT, line no: 468, 0.12878787878787878, 0.12878787878787878, 1.0
y0,SIMPLE_NAME, line no: 443,finCGy/=(finArea + tabArea),ASSIGNMENT, line no: 469, 0.12878787878787878, 0.12878787878787878, 1.0
y1,SIMPLE_NAME, line no: 443,tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.12878787878787878, 0.12878787878787878, 1.0
y1,SIMPLE_NAME, line no: 443,finCGx/=(finArea + tabArea),ASSIGNMENT, line no: 468, 0.12878787878787878, 0.12878787878787878, 1.0
y1,SIMPLE_NAME, line no: 443,finCGy/=(finArea + tabArea),ASSIGNMENT, line no: 469, 0.12878787878787878, 0.12878787878787878, 1.0
abs,SIMPLE_NAME, line no: 443,getFinArea() + tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.12213740458015267, 0.12213740458015267, 1.0
y0,SIMPLE_NAME, line no: 443,getFinArea() + tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.12121212121212122, 0.12121212121212122, 1.0
y1,SIMPLE_NAME, line no: 443,getFinArea() + tabHeight * tabLength,INFIX_EXPRESSION, line no: 408, 0.12121212121212122, 0.12121212121212122, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.11538461538461539, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.11450381679389313, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,(getFinArea() + tabHeight * tabLength),PARENTHESIZED_EXPRESSION, line no: 408, 0.11450381679389313, 0.11450381679389313, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h * area / w),METHOD_INVOCATION, line no: 544, 0.11450381679389313, 0.11450381679389313, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.11450381679389313, 0.007633587786259542, 1.0
y0,SIMPLE_NAME, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.11363636363636363, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,(getFinArea() + tabHeight * tabLength),PARENTHESIZED_EXPRESSION, line no: 408, 0.11363636363636363, 0.11363636363636363, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h * area / w),METHOD_INVOCATION, line no: 544, 0.11363636363636363, 0.11363636363636363, 1.0
y1,SIMPLE_NAME, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.11363636363636363, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,(getFinArea() + tabHeight * tabLength),PARENTHESIZED_EXPRESSION, line no: 408, 0.11363636363636363, 0.11363636363636363, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.safeSqrt(h * area / w),METHOD_INVOCATION, line no: 544, 0.11363636363636363, 0.11363636363636363, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.1076923076923077, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.1076923076923077, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getRelativeVolume,SIMPLE_NAME, line no: 41, 0.1076923076923077, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.10687022900763359, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,fins * (getFinArea() + tabHeight * tabLength) * thickness* crossSection.getRelativeVolume(),INFIX_EXPRESSION, line no: 408, 0.10687022900763359, 0.10687022900763359, 1.0
abs,SIMPLE_NAME, line no: 443,crossSection.getRelativeVolume(),METHOD_INVOCATION, line no: 409, 0.10687022900763359, 0.10687022900763359, 1.0
abs,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(h * area / w),ASSIGNMENT, line no: 544, 0.10687022900763359, 0.10687022900763359, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.10687022900763359, 0.007633587786259542, 1.0
y0,SIMPLE_NAME, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.10606060606060606, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,fins * (getFinArea() + tabHeight * tabLength) * thickness* crossSection.getRelativeVolume(),INFIX_EXPRESSION, line no: 408, 0.10606060606060606, 0.10606060606060606, 1.0
y0,SIMPLE_NAME, line no: 443,crossSection.getRelativeVolume(),METHOD_INVOCATION, line no: 409, 0.10606060606060606, 0.10606060606060606, 1.0
y0,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(h * area / w),ASSIGNMENT, line no: 544, 0.10606060606060606, 0.10606060606060606, 1.0
y1,SIMPLE_NAME, line no: 443,volume,SIMPLE_NAME, line no: 34, 0.10606060606060606, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,fins * (getFinArea() + tabHeight * tabLength) * thickness* crossSection.getRelativeVolume(),INFIX_EXPRESSION, line no: 408, 0.10606060606060606, 0.10606060606060606, 1.0
y1,SIMPLE_NAME, line no: 443,crossSection.getRelativeVolume(),METHOD_INVOCATION, line no: 409, 0.10606060606060606, 0.10606060606060606, 1.0
y1,SIMPLE_NAME, line no: 443,h=MathUtil.safeSqrt(h * area / w),ASSIGNMENT, line no: 544, 0.10606060606060606, 0.10606060606060606, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,isAerodynamicChange,SIMPLE_NAME, line no: 601, 0.10077519379844961, 0.10077519379844961, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.1, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.1, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,this.volume,FIELD_ACCESS, line no: 38, 0.09923664122137404, 0.09923664122137404, 1.0
abs,SIMPLE_NAME, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.09923664122137404, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,finCGy + getBodyRadius(),INFIX_EXPRESSION, line no: 422, 0.09923664122137404, 0.09923664122137404, 1.0
abs,SIMPLE_NAME, line no: 443,point.y + r,INFIX_EXPRESSION, line no: 565, 0.09923664122137404, 0.09923664122137404, 1.0
abs,SIMPLE_NAME, line no: 443,point.y,QUALIFIED_NAME, line no: 565, 0.09923664122137404, 0.09923664122137404, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.09923664122137404, 0.007633587786259542, 1.0
y0,SIMPLE_NAME, line no: 443,this.volume,FIELD_ACCESS, line no: 38, 0.09848484848484848, 0.09848484848484848, 1.0
y0,SIMPLE_NAME, line no: 443,shift,SIMPLE_NAME, line no: 297, 0.09848484848484848, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,finCGy + getBodyRadius(),INFIX_EXPRESSION, line no: 422, 0.09848484848484848, 0.09848484848484848, 1.0
