region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isFinished,SIMPLE_NAME, line no: 267, 2.0, 0.22929936305732485, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,readBaseIndex,SIMPLE_NAME, line no: 1228, 1.8924050632911391, 0.8924050632911392, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,nDeletionBases,SIMPLE_NAME, line no: 1253, 1.8924050632911391, 0.8860759493670886, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,nBasesToAdd,SIMPLE_NAME, line no: 1268, 1.8924050632911391, 0.8860759493670886, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isSoftClip,SIMPLE_NAME, line no: 1269, 1.89171974522293, 0.89171974522293, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,readHasIndelQuals,SIMPLE_NAME, line no: 1272, 1.89171974522293, 0.89171974522293, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,hasBaseIndelQualities,SIMPLE_NAME, line no: 1272, 1.89171974522293, 0.89171974522293, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,i++,POSTFIX_EXPRESSION, line no: 231, 1.8875, 0.4375, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,int i=0,VARIABLE_DECLARATION_EXPRESSION, line no: 900, 1.8875, 0.29375, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,locationIndex+=nDeletionBases,ASSIGNMENT, line no: 1261, 1.8875, 0.8875, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,locationIndex+=nBasesToAdd,ASSIGNMENT, line no: 1288, 1.8875, 0.8875, 1.0
length,SIMPLE_NAME, line no: 881,i,SIMPLE_NAME, line no: 231, 1.8875, 0.44375, 1.0
length,SIMPLE_NAME, line no: 881,startIndex,SIMPLE_NAME, line no: 1175, 1.8875, 0.00625, 1.0
length,SIMPLE_NAME, line no: 881,readBaseIndex,SIMPLE_NAME, line no: 1228, 1.8875, 0.8875, 1.0
length,SIMPLE_NAME, line no: 881,locationIndex - 1,INFIX_EXPRESSION, line no: 1243, 1.8875, 0.8875, 1.0
length,SIMPLE_NAME, line no: 881,nDeletionBases,SIMPLE_NAME, line no: 1253, 1.8875, 0.88125, 1.0
length,SIMPLE_NAME, line no: 881,nBasesToAdd,SIMPLE_NAME, line no: 1268, 1.8875, 0.88125, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,i,SIMPLE_NAME, line no: 231, 1.8867924528301887, 0.44654088050314467, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,startIndex,SIMPLE_NAME, line no: 1175, 1.8867924528301887, 0.006289308176100629, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,readBaseIndex,SIMPLE_NAME, line no: 1228, 1.8867924528301887, 0.8867924528301887, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,nDeletionBases,SIMPLE_NAME, line no: 1253, 1.8867924528301887, 0.8805031446540881, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,nBasesToAdd,SIMPLE_NAME, line no: 1268, 1.8867924528301887, 0.8805031446540881, 1.0
length,SIMPLE_NAME, line no: 881,i++,POSTFIX_EXPRESSION, line no: 231, 1.88125, 0.4375, 1.0
length,SIMPLE_NAME, line no: 881,int i=0,VARIABLE_DECLARATION_EXPRESSION, line no: 900, 1.88125, 0.29375, 1.0
length,SIMPLE_NAME, line no: 881,locationIndex+=nDeletionBases,ASSIGNMENT, line no: 1261, 1.88125, 0.88125, 1.0
length,SIMPLE_NAME, line no: 881,locationIndex+=nBasesToAdd,ASSIGNMENT, line no: 1288, 1.88125, 0.88125, 1.0
getStop,SIMPLE_NAME, line no: 881,2,NUMBER_LITERAL, line no: 785, 1.880503144654088, 0.2389937106918239, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,2,NUMBER_LITERAL, line no: 785, 1.875, 0.2375, 1.0
length,SIMPLE_NAME, line no: 881,2,NUMBER_LITERAL, line no: 785, 1.86875, 0.2375, 1.0
getStop,SIMPLE_NAME, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8679245283018868, 0.7044025157232704, 1.0
getStop,SIMPLE_NAME, line no: 881,windowHeader.get(hetRefPosition).getLocation(),METHOD_INVOCATION, line no: 725, 1.8679245283018868, 0.710691823899371, 1.0
getStop,SIMPLE_NAME, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8679245283018868, 0.8679245283018868, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8670886075949367, 0.7088607594936709, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8670886075949367, 0.8670886075949367, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,remove,SIMPLE_NAME, line no: 750, 1.8662420382165605, 0.4267515923566879, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8625, 0.7, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,windowHeader.get(hetRefPosition).getLocation(),METHOD_INVOCATION, line no: 725, 1.8625, 0.70625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8625, 0.8625, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8616352201257862, 0.7044025157232704, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8616352201257862, 0.8616352201257862, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8607594936708862, 0.7025316455696202, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8607594936708862, 0.8607594936708861, 1.0
length,SIMPLE_NAME, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.85625, 0.69375, 1.0
length,SIMPLE_NAME, line no: 881,windowHeader.get(hetRefPosition).getLocation(),METHOD_INVOCATION, line no: 725, 1.85625, 0.7, 1.0
length,SIMPLE_NAME, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.85625, 0.85625, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,hetRefPosition,SIMPLE_NAME, line no: 720, 1.8553459119496856, 0.6981132075471698, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,globalHetRefPosition,SIMPLE_NAME, line no: 1041, 1.8553459119496856, 0.8553459119496856, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.721518987341772, 0.006329113924050633, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.721518987341772, 0.06329113924050633, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.721518987341772, 0.22151898734177214, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.721518987341772, 0.34810126582278483, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.721518987341772, 0.34810126582278483, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.721518987341772, 0.7151898734177216, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.721518987341772, 0.7151898734177216, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,false,BOOLEAN_LITERAL, line no: 228, 1.7197452229299364, 0.43312101910828027, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,matchesKnownPosition,SIMPLE_NAME, line no: 725, 1.7197452229299364, 0.7197452229299363, 1.0
getStop,SIMPLE_NAME, line no: 881,-1,PREFIX_EXPRESSION, line no: 125, 1.7169811320754715, 0.06289308176100629, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7169811320754715, 0.006289308176100629, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7169811320754715, 0.06289308176100629, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7169811320754715, 0.22012578616352202, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7169811320754715, 0.34591194968553457, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7169811320754715, 0.34591194968553457, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7169811320754715, 0.710691823899371, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7169811320754715, 0.710691823899371, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7169811320754715, 0.006289308176100629, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7169811320754715, 0.06289308176100629, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7169811320754715, 0.22012578616352202, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7169811320754715, 0.34591194968553457, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7169811320754715, 0.34591194968553457, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7169811320754715, 0.710691823899371, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7169811320754715, 0.710691823899371, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7151898734177216, 0.006329113924050633, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7151898734177216, 0.06329113924050633, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7151898734177216, 0.22151898734177214, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7151898734177216, 0.34810126582278483, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7151898734177216, 0.34810126582278483, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7151898734177216, 0.7088607594936709, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7151898734177216, 0.7088607594936709, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7125, 0.00625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,-1,PREFIX_EXPRESSION, line no: 125, 1.7125, 0.0625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7125, 0.0625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7125, 0.21875, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7125, 0.34375, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7125, 0.34375, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7125, 0.70625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7125, 0.70625, 1.0
length,SIMPLE_NAME, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7125, 0.00625, 1.0
length,SIMPLE_NAME, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7125, 0.0625, 1.0
length,SIMPLE_NAME, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7125, 0.21875, 1.0
length,SIMPLE_NAME, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7125, 0.34375, 1.0
length,SIMPLE_NAME, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7125, 0.34375, 1.0
length,SIMPLE_NAME, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7125, 0.70625, 1.0
length,SIMPLE_NAME, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7125, 0.70625, 1.0
getStop,SIMPLE_NAME, line no: 881,getStopLocation,SIMPLE_NAME, line no: 120, 1.7106918238993711, 0.006289308176100629, 1.0
getStop,SIMPLE_NAME, line no: 881,getSoftEnd,SIMPLE_NAME, line no: 152, 1.7106918238993711, 0.06289308176100629, 1.0
getStop,SIMPLE_NAME, line no: 881,getSoftStart,SIMPLE_NAME, line no: 739, 1.7106918238993711, 0.22012578616352202, 1.0
getStop,SIMPLE_NAME, line no: 881,readStart,SIMPLE_NAME, line no: 1151, 1.7106918238993711, 0.34591194968553457, 1.0
getStop,SIMPLE_NAME, line no: 881,headerStart,SIMPLE_NAME, line no: 1152, 1.7106918238993711, 0.34591194968553457, 1.0
getStop,SIMPLE_NAME, line no: 881,headerStop,SIMPLE_NAME, line no: 1193, 1.7106918238993711, 0.7044025157232704, 1.0
getStop,SIMPLE_NAME, line no: 881,readEnd,SIMPLE_NAME, line no: 1194, 1.7106918238993711, 0.7044025157232704, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.7088607594936709, 0.7088607594936709, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 1.70625, 0.2125, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 1.70625, 0.525, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 1.70625, 0.34375, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 1.70625, 0.35625, 1.0
length,SIMPLE_NAME, line no: 881,-1,PREFIX_EXPRESSION, line no: 125, 1.70625, 0.0625, 1.0
length,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 1.70625, 0.2125, 1.0
length,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 1.70625, 0.525, 1.0
length,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 1.70625, 0.34375, 1.0
length,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 1.70625, 0.35625, 1.0
getStop,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.7044025157232703, 0.7044025157232704, 1.0
getStop,SIMPLE_NAME, line no: 881,read.getSoftStart(),METHOD_INVOCATION, line no: 739, 1.7044025157232703, 0.2138364779874214, 1.0
getStop,SIMPLE_NAME, line no: 881,read.getSoftEnd(),METHOD_INVOCATION, line no: 1071, 1.7044025157232703, 0.5283018867924528, 1.0
getStop,SIMPLE_NAME, line no: 881,getStartLocation(header),METHOD_INVOCATION, line no: 1152, 1.7044025157232703, 0.34591194968553457, 1.0
getStop,SIMPLE_NAME, line no: 881,getStopLocation(header),METHOD_INVOCATION, line no: 1156, 1.7044025157232703, 0.3584905660377358, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.7044025157232703, 0.7044025157232704, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.7025316455696202, 0.7025316455696202, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.7, 0.7, 1.0
getStop,SIMPLE_NAME, line no: 881,end,SIMPLE_NAME, line no: 424, 1.6981132075471699, 0.006289308176100629, 1.0
getStop,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition(start stop),METHOD_INVOCATION, line no: 720, 1.6981132075471699, 0.6981132075471698, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.6981132075471699, 0.6981132075471698, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,end,SIMPLE_NAME, line no: 424, 1.6962025316455698, 0.006329113924050633, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,end,SIMPLE_NAME, line no: 424, 1.69375, 0.00625, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition(start stop),METHOD_INVOCATION, line no: 720, 1.69375, 0.69375, 1.0
length,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition,SIMPLE_NAME, line no: 720, 1.69375, 0.69375, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,end,SIMPLE_NAME, line no: 424, 1.691823899371069, 0.006289308176100629, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,end,SIMPLE_NAME, line no: 424, 1.689873417721519, 0.006329113924050633, 1.0
length,SIMPLE_NAME, line no: 881,end,SIMPLE_NAME, line no: 424, 1.6875, 0.00625, 1.0
length,SIMPLE_NAME, line no: 881,findSinglePolyploidCompressiblePosition(start stop),METHOD_INVOCATION, line no: 720, 1.6875, 0.6875, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,end,SIMPLE_NAME, line no: 424, 1.6855345911949686, 0.006289308176100629, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,hasNext,SIMPLE_NAME, line no: 377, 1.6560509554140128, 0.17197452229299362, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,hasConsensusData,SIMPLE_NAME, line no: 435, 1.6560509554140128, 0.6560509554140127, 1.0
getStop,SIMPLE_NAME, line no: 881,header.size(),METHOD_INVOCATION, line no: 431, 1.6477987421383649, 0.6477987421383647, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,header.size(),METHOD_INVOCATION, line no: 431, 1.64375, 0.64375, 1.0
length,SIMPLE_NAME, line no: 881,header.size(),METHOD_INVOCATION, line no: 431, 1.6375, 0.6375, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,hasFilteredData,SIMPLE_NAME, line no: 586, 1.6369426751592355, 0.6369426751592356, 1.0
region.getStop() > markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,isEmpty,SIMPLE_NAME, line no: 125, 1.5859872611464967, 0.07643312101910828, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.5316455696202531, 0.006329113924050633, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.5316455696202531, 0.006329113924050633, 1.0
getStop,SIMPLE_NAME, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.5283018867924527, 0.006289308176100629, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.5283018867924527, 0.006289308176100629, 1.0
markedSites.getVariantSiteBitSet().length,FIELD_ACCESS, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.5283018867924527, 0.006289308176100629, 1.0
getStartLocation,SIMPLE_NAME, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.525, 0.00625, 1.0
length,SIMPLE_NAME, line no: 881,MIN_MAPPING_QUALITY,SIMPLE_NAME, line no: 104, 1.525, 0.00625, 1.0
region.getStop(),METHOD_INVOCATION, line no: 881,getReadCoordinateForReferenceCoordinate,SIMPLE_NAME, line no: 1078, 1.518987341772152, 0.5189873417721519, 1.0
markedSites.getStartLocation() + markedSites.getVariantSiteBitSet().length,INFIX_EXPRESSION, line no: 881,getReadCoordinateForReferenceCoordinate,SIMPLE_NAME, line no: 1078, 1.518987341772152, 0.5189873417721519, 1.0
markedSites.getVariantSiteBitSet(),METHOD_INVOCATION, line no: 881,siteIsVariant,SIMPLE_NAME, line no: 308, 1.51875, 0.00625, 1.0
getStop,SIMPLE_NAME, line no: 881,getReadCoordinateForReferenceCoordinate,SIMPLE_NAME, line no: 1078, 1.5157232704402515, 0.5157232704402516, 1.0
markedSites.getStartLocation(),METHOD_INVOCATION, line no: 881,getReadCoordinateForReferenceCoordinate,SIMPLE_NAME, line no: 1078, 1.5157232704402515, 0.5157232704402516, 1.0
